location_id,sensor_id,parameter,value,unit,datetime_utc,datetime_local,latitude,longitude,ingested_at
1001,5006,o3,26.76,µg/m³,2026-06-02T14:00:00+00:00,2026-06-02T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,35.53,µg/m³,2026-06-02T18:00:00+00:00,2026-06-02T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,30.88,µg/m³,2026-06-02T22:00:00+00:00,2026-06-03T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,25.56,µg/m³,2026-06-03T02:00:00+00:00,2026-06-03T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,60.23,µg/m³,2026-06-03T06:00:00+00:00,2026-06-03T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,33.32,µg/m³,2026-06-03T10:00:00+00:00,2026-06-03T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,46.04,µg/m³,2026-06-03T14:00:00+00:00,2026-06-03T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,5,µg/m³,2026-06-03T18:00:00+00:00,2026-06-03T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,20.99,µg/m³,2026-06-03T22:00:00+00:00,2026-06-04T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,22.35,µg/m³,2026-06-04T02:00:00+00:00,2026-06-04T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,19.3,µg/m³,2026-06-04T06:00:00+00:00,2026-06-04T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,27.09,µg/m³,2026-06-04T10:00:00+00:00,2026-06-04T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,26.63,µg/m³,2026-06-04T14:00:00+00:00,2026-06-04T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,17.05,µg/m³,2026-06-04T18:00:00+00:00,2026-06-04T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,10.7,µg/m³,2026-06-04T22:00:00+00:00,2026-06-05T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,16.74,µg/m³,2026-06-05T02:00:00+00:00,2026-06-05T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,24.76,µg/m³,2026-06-05T06:00:00+00:00,2026-06-05T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,46.8,µg/m³,2026-06-05T10:00:00+00:00,2026-06-05T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.557121+00:00
1001,5006,o3,17.89,µg/m³,2026-06-05T14:00:00+00:00,2026-06-05T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.558100+00:00
1001,5006,o3,12.72,µg/m³,2026-06-05T18:00:00+00:00,2026-06-05T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.558100+00:00
1001,5006,o3,17.5,µg/m³,2026-06-05T22:00:00+00:00,2026-06-06T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,33.66,µg/m³,2026-06-06T02:00:00+00:00,2026-06-06T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,13.45,µg/m³,2026-06-06T06:00:00+00:00,2026-06-06T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,27.63,µg/m³,2026-06-06T10:00:00+00:00,2026-06-06T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,45.08,µg/m³,2026-06-06T14:00:00+00:00,2026-06-06T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,14.57,µg/m³,2026-06-06T18:00:00+00:00,2026-06-06T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,6.91,µg/m³,2026-06-06T22:00:00+00:00,2026-06-07T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,21.57,µg/m³,2026-06-07T02:00:00+00:00,2026-06-07T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,35.37,µg/m³,2026-06-07T06:00:00+00:00,2026-06-07T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,26.3,µg/m³,2026-06-07T10:00:00+00:00,2026-06-07T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,46.49,µg/m³,2026-06-07T14:00:00+00:00,2026-06-07T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,24.01,µg/m³,2026-06-07T18:00:00+00:00,2026-06-07T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,16.35,µg/m³,2026-06-07T22:00:00+00:00,2026-06-08T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,30.27,µg/m³,2026-06-08T02:00:00+00:00,2026-06-08T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,49.68,µg/m³,2026-06-08T06:00:00+00:00,2026-06-08T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,38.55,µg/m³,2026-06-08T10:00:00+00:00,2026-06-08T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,30.72,µg/m³,2026-06-08T14:00:00+00:00,2026-06-08T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,5.41,µg/m³,2026-06-08T18:00:00+00:00,2026-06-08T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,11.56,µg/m³,2026-06-08T22:00:00+00:00,2026-06-09T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,30.81,µg/m³,2026-06-09T02:00:00+00:00,2026-06-09T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,51.55,µg/m³,2026-06-09T06:00:00+00:00,2026-06-09T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,46.82,µg/m³,2026-06-09T10:00:00+00:00,2026-06-09T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,30.12,µg/m³,2026-06-09T14:00:00+00:00,2026-06-09T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,22.2,µg/m³,2026-06-09T18:00:00+00:00,2026-06-09T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,23.39,µg/m³,2026-06-09T22:00:00+00:00,2026-06-10T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,43.33,µg/m³,2026-06-10T02:00:00+00:00,2026-06-10T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,14.07,µg/m³,2026-06-10T06:00:00+00:00,2026-06-10T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,17.94,µg/m³,2026-06-10T10:00:00+00:00,2026-06-10T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,25.6,µg/m³,2026-06-10T14:00:00+00:00,2026-06-10T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,25.5,µg/m³,2026-06-10T18:00:00+00:00,2026-06-10T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,16.61,µg/m³,2026-06-10T22:00:00+00:00,2026-06-11T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,5,µg/m³,2026-06-11T02:00:00+00:00,2026-06-11T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,38.92,µg/m³,2026-06-11T06:00:00+00:00,2026-06-11T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,57.94,µg/m³,2026-06-11T10:00:00+00:00,2026-06-11T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,15.3,µg/m³,2026-06-11T14:00:00+00:00,2026-06-11T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,34.81,µg/m³,2026-06-11T18:00:00+00:00,2026-06-11T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,14.01,µg/m³,2026-06-11T22:00:00+00:00,2026-06-12T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,33.05,µg/m³,2026-06-12T02:00:00+00:00,2026-06-12T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,29.7,µg/m³,2026-06-12T06:00:00+00:00,2026-06-12T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,62.92,µg/m³,2026-06-12T10:00:00+00:00,2026-06-12T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,14.73,µg/m³,2026-06-12T14:00:00+00:00,2026-06-12T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,17.25,µg/m³,2026-06-12T18:00:00+00:00,2026-06-12T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,18.14,µg/m³,2026-06-12T22:00:00+00:00,2026-06-13T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,36.76,µg/m³,2026-06-13T02:00:00+00:00,2026-06-13T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,40.71,µg/m³,2026-06-13T06:00:00+00:00,2026-06-13T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,12.16,µg/m³,2026-06-13T10:00:00+00:00,2026-06-13T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,27.18,µg/m³,2026-06-13T14:00:00+00:00,2026-06-13T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,11.15,µg/m³,2026-06-13T18:00:00+00:00,2026-06-13T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,13.71,µg/m³,2026-06-13T22:00:00+00:00,2026-06-14T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,50.48,µg/m³,2026-06-14T02:00:00+00:00,2026-06-14T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.559105+00:00
1001,5006,o3,26.79,µg/m³,2026-06-14T06:00:00+00:00,2026-06-14T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,33.35,µg/m³,2026-06-14T10:00:00+00:00,2026-06-14T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,34.47,µg/m³,2026-06-14T14:00:00+00:00,2026-06-14T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,32.89,µg/m³,2026-06-14T18:00:00+00:00,2026-06-14T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,14.59,µg/m³,2026-06-14T22:00:00+00:00,2026-06-15T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,37.41,µg/m³,2026-06-15T02:00:00+00:00,2026-06-15T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,27.37,µg/m³,2026-06-15T06:00:00+00:00,2026-06-15T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,49.62,µg/m³,2026-06-15T10:00:00+00:00,2026-06-15T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,46.4,µg/m³,2026-06-15T14:00:00+00:00,2026-06-15T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,16.86,µg/m³,2026-06-15T18:00:00+00:00,2026-06-15T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,20.95,µg/m³,2026-06-15T22:00:00+00:00,2026-06-16T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,18.6,µg/m³,2026-06-16T02:00:00+00:00,2026-06-16T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,41.51,µg/m³,2026-06-16T06:00:00+00:00,2026-06-16T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,35.22,µg/m³,2026-06-16T10:00:00+00:00,2026-06-16T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,41.73,µg/m³,2026-06-16T14:00:00+00:00,2026-06-16T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,16.76,µg/m³,2026-06-16T18:00:00+00:00,2026-06-16T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,29.31,µg/m³,2026-06-16T22:00:00+00:00,2026-06-17T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,24.44,µg/m³,2026-06-17T02:00:00+00:00,2026-06-17T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,47.57,µg/m³,2026-06-17T06:00:00+00:00,2026-06-17T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,18.6,µg/m³,2026-06-17T10:00:00+00:00,2026-06-17T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,46.91,µg/m³,2026-06-17T14:00:00+00:00,2026-06-17T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,18.96,µg/m³,2026-06-17T18:00:00+00:00,2026-06-17T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,11.3,µg/m³,2026-06-17T22:00:00+00:00,2026-06-18T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,17.81,µg/m³,2026-06-18T02:00:00+00:00,2026-06-18T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,5,µg/m³,2026-06-18T06:00:00+00:00,2026-06-18T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,67.87,µg/m³,2026-06-18T10:00:00+00:00,2026-06-18T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,39.51,µg/m³,2026-06-18T14:00:00+00:00,2026-06-18T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,12.21,µg/m³,2026-06-18T18:00:00+00:00,2026-06-18T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,29.49,µg/m³,2026-06-18T22:00:00+00:00,2026-06-19T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,58.05,µg/m³,2026-06-19T02:00:00+00:00,2026-06-19T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,68.29,µg/m³,2026-06-19T06:00:00+00:00,2026-06-19T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,51.0,µg/m³,2026-06-19T10:00:00+00:00,2026-06-19T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,38.28,µg/m³,2026-06-19T14:00:00+00:00,2026-06-19T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,25.0,µg/m³,2026-06-19T18:00:00+00:00,2026-06-19T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,43.44,µg/m³,2026-06-19T22:00:00+00:00,2026-06-20T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,28.83,µg/m³,2026-06-20T02:00:00+00:00,2026-06-20T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,47.79,µg/m³,2026-06-20T06:00:00+00:00,2026-06-20T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,69.73,µg/m³,2026-06-20T10:00:00+00:00,2026-06-20T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,33.39,µg/m³,2026-06-20T14:00:00+00:00,2026-06-20T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,23.47,µg/m³,2026-06-20T18:00:00+00:00,2026-06-20T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,37.66,µg/m³,2026-06-20T22:00:00+00:00,2026-06-21T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,49.46,µg/m³,2026-06-21T02:00:00+00:00,2026-06-21T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.560104+00:00
1001,5006,o3,53.36,µg/m³,2026-06-21T06:00:00+00:00,2026-06-21T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,58.57,µg/m³,2026-06-21T10:00:00+00:00,2026-06-21T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,41.68,µg/m³,2026-06-21T14:00:00+00:00,2026-06-21T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,28.89,µg/m³,2026-06-21T18:00:00+00:00,2026-06-21T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,20.55,µg/m³,2026-06-21T22:00:00+00:00,2026-06-22T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,24.25,µg/m³,2026-06-22T02:00:00+00:00,2026-06-22T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,54.79,µg/m³,2026-06-22T06:00:00+00:00,2026-06-22T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,37.19,µg/m³,2026-06-22T10:00:00+00:00,2026-06-22T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,31.44,µg/m³,2026-06-22T14:00:00+00:00,2026-06-22T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,26.69,µg/m³,2026-06-22T18:00:00+00:00,2026-06-22T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,27.03,µg/m³,2026-06-22T22:00:00+00:00,2026-06-23T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,34.49,µg/m³,2026-06-23T02:00:00+00:00,2026-06-23T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,19.85,µg/m³,2026-06-23T06:00:00+00:00,2026-06-23T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,40.54,µg/m³,2026-06-23T10:00:00+00:00,2026-06-23T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,35.78,µg/m³,2026-06-23T14:00:00+00:00,2026-06-23T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,23.2,µg/m³,2026-06-23T18:00:00+00:00,2026-06-23T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,39.97,µg/m³,2026-06-23T22:00:00+00:00,2026-06-24T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,48.56,µg/m³,2026-06-24T02:00:00+00:00,2026-06-24T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,52.46,µg/m³,2026-06-24T06:00:00+00:00,2026-06-24T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,58.82,µg/m³,2026-06-24T10:00:00+00:00,2026-06-24T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,62.1,µg/m³,2026-06-24T14:00:00+00:00,2026-06-24T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,13.7,µg/m³,2026-06-24T18:00:00+00:00,2026-06-24T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,7.44,µg/m³,2026-06-24T22:00:00+00:00,2026-06-25T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,43.21,µg/m³,2026-06-25T02:00:00+00:00,2026-06-25T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,66.36,µg/m³,2026-06-25T06:00:00+00:00,2026-06-25T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,75.16,µg/m³,2026-06-25T10:00:00+00:00,2026-06-25T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,49.82,µg/m³,2026-06-25T14:00:00+00:00,2026-06-25T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,25.07,µg/m³,2026-06-25T18:00:00+00:00,2026-06-25T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,15.47,µg/m³,2026-06-25T22:00:00+00:00,2026-06-26T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,5,µg/m³,2026-06-26T02:00:00+00:00,2026-06-26T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,8.34,µg/m³,2026-06-26T06:00:00+00:00,2026-06-26T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,44.42,µg/m³,2026-06-26T10:00:00+00:00,2026-06-26T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,15.98,µg/m³,2026-06-26T14:00:00+00:00,2026-06-26T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,20.65,µg/m³,2026-06-26T18:00:00+00:00,2026-06-26T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,15.26,µg/m³,2026-06-26T22:00:00+00:00,2026-06-27T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.561100+00:00
1001,5006,o3,29.98,µg/m³,2026-06-27T02:00:00+00:00,2026-06-27T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,61.83,µg/m³,2026-06-27T06:00:00+00:00,2026-06-27T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,72.79,µg/m³,2026-06-27T10:00:00+00:00,2026-06-27T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,47.17,µg/m³,2026-06-27T14:00:00+00:00,2026-06-27T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,31.01,µg/m³,2026-06-27T18:00:00+00:00,2026-06-27T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,30.98,µg/m³,2026-06-27T22:00:00+00:00,2026-06-28T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,13.99,µg/m³,2026-06-28T02:00:00+00:00,2026-06-28T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,70.27,µg/m³,2026-06-28T06:00:00+00:00,2026-06-28T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,71.02,µg/m³,2026-06-28T10:00:00+00:00,2026-06-28T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,24.79,µg/m³,2026-06-28T14:00:00+00:00,2026-06-28T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,6.8,µg/m³,2026-06-28T18:00:00+00:00,2026-06-28T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,30.49,µg/m³,2026-06-28T22:00:00+00:00,2026-06-29T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,27.95,µg/m³,2026-06-29T02:00:00+00:00,2026-06-29T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,61.27,µg/m³,2026-06-29T06:00:00+00:00,2026-06-29T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,45.89,µg/m³,2026-06-29T10:00:00+00:00,2026-06-29T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,43.83,µg/m³,2026-06-29T14:00:00+00:00,2026-06-29T19:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,5,µg/m³,2026-06-29T18:00:00+00:00,2026-06-29T23:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,32.86,µg/m³,2026-06-29T22:00:00+00:00,2026-06-30T03:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,5,µg/m³,2026-06-30T02:00:00+00:00,2026-06-30T07:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,46.38,µg/m³,2026-06-30T06:00:00+00:00,2026-06-30T11:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
1001,5006,o3,59.59,µg/m³,2026-06-30T10:00:00+00:00,2026-06-30T15:30:00+00:00,28.6469,77.3152,2026-07-12T02:00:38.562107+00:00
